# Tournament Config: startingPlayers=3, gamesPerPhase=100
# Fallbacks: {"2":{"file":"tournament_j3zvExqh9bhYFcfuzihx_older.csv","topX":5}}
Rank,Status,VP,EN,HL,AT,YD,WinRate,GamesPlayed,AvgCardsBought,P1%,P2%,P3%,P4%,P5%,P6%,P7%,P8%,P9%,P10%,P11%
2233,Eliminated,20,0,2,2,0,36.0%,100,0.28,36.0%,-,-,-,-,-,-,-,-,-,-
2234,Eliminated,20,0,8,1,0,36.0%,100,0.41,36.0%,-,-,-,-,-,-,-,-,-,-
2235,Eliminated,20,5,0,2,2,36.0%,100,1.98,36.0%,-,-,-,-,-,-,-,-,-,-
2236,Eliminated,20,10,0,2,4,36.0%,100,2.79,36.0%,-,-,-,-,-,-,-,-,-,-
2237,Eliminated,20,20,0,1,4,36.0%,100,2.74,36.0%,-,-,-,-,-,-,-,-,-,-
2238,Eliminated,20,20,4,3,2,36.0%,100,2.69,36.0%,-,-,-,-,-,-,-,-,-,-
2239,Eliminated,0,5,2,3,2,35.0%,100,1.27,35.0%,-,-,-,-,-,-,-,-,-,-
2240,Eliminated,5,5,0,3,2,35.0%,100,1.77,35.0%,-,-,-,-,-,-,-,-,-,-
2241,Eliminated,5,20,0,1,4,35.0%,100,3.13,35.0%,-,-,-,-,-,-,-,-,-,-
2242,Eliminated,10,0,2,3,0,35.0%,100,0.28,35.0%,-,-,-,-,-,-,-,-,-,-
2243,Eliminated,10,0,4,1,0,35.0%,100,0.47,35.0%,-,-,-,-,-,-,-,-,-,-
2244,Eliminated,10,0,6,2,0,35.0%,100,0.38,35.0%,-,-,-,-,-,-,-,-,-,-
2245,Eliminated,10,10,0,2,2,35.0%,100,2.36,35.0%,-,-,-,-,-,-,-,-,-,-
2246,Eliminated,10,10,2,2,2,35.0%,100,2.61,35.0%,-,-,-,-,-,-,-,-,-,-
2247,Eliminated,10,15,0,2,4,35.0%,100,2.71,35.0%,-,-,-,-,-,-,-,-,-,-
2248,Eliminated,15,0,0,2,2,35.0%,100,0.49,35.0%,-,-,-,-,-,-,-,-,-,-
2249,Eliminated,15,0,2,2,0,35.0%,100,0.40,35.0%,-,-,-,-,-,-,-,-,-,-
2250,Eliminated,15,0,8,2,0,35.0%,100,0.25,35.0%,-,-,-,-,-,-,-,-,-,-
2251,Eliminated,15,15,4,3,2,35.0%,100,2.61,35.0%,-,-,-,-,-,-,-,-,-,-
2252,Eliminated,15,15,6,3,2,35.0%,100,2.62,35.0%,-,-,-,-,-,-,-,-,-,-
2253,Eliminated,20,0,0,3,2,35.0%,100,0.57,35.0%,-,-,-,-,-,-,-,-,-,-
2254,Eliminated,20,0,2,3,0,35.0%,100,0.33,35.0%,-,-,-,-,-,-,-,-,-,-
2255,Eliminated,20,5,0,3,2,35.0%,100,1.98,35.0%,-,-,-,-,-,-,-,-,-,-
2256,Eliminated,20,10,0,3,4,35.0%,100,2.89,35.0%,-,-,-,-,-,-,-,-,-,-
2257,Eliminated,0,0,6,2,2,34.0%,100,0.25,34.0%,-,-,-,-,-,-,-,-,-,-
2258,Eliminated,0,5,0,2,2,34.0%,100,1.30,34.0%,-,-,-,-,-,-,-,-,-,-
2259,Eliminated,5,5,0,1,4,34.0%,100,2.29,34.0%,-,-,-,-,-,-,-,-,-,-
2260,Eliminated,5,10,2,1,2,34.0%,100,2.68,34.0%,-,-,-,-,-,-,-,-,-,-
2261,Eliminated,5,15,0,2,4,34.0%,100,2.67,34.0%,-,-,-,-,-,-,-,-,-,-
2262,Eliminated,10,0,0,3,2,34.0%,100,0.53,34.0%,-,-,-,-,-,-,-,-,-,-
2263,Eliminated,10,10,4,2,2,34.0%,100,2.48,34.0%,-,-,-,-,-,-,-,-,-,-
2264,Eliminated,15,5,0,3,2,34.0%,100,1.89,34.0%,-,-,-,-,-,-,-,-,-,-
2265,Eliminated,15,10,0,1,2,34.0%,100,2.39,34.0%,-,-,-,-,-,-,-,-,-,-
2266,Eliminated,15,10,0,1,4,34.0%,100,2.65,34.0%,-,-,-,-,-,-,-,-,-,-
2267,Eliminated,20,0,10,1,0,34.0%,100,0.23,34.0%,-,-,-,-,-,-,-,-,-,-
2268,Eliminated,20,5,0,1,2,34.0%,100,1.82,34.0%,-,-,-,-,-,-,-,-,-,-
2269,Eliminated,20,5,2,1,0,34.0%,100,1.56,34.0%,-,-,-,-,-,-,-,-,-,-
2270,Eliminated,0,5,10,3,0,33.0%,100,1.02,33.0%,-,-,-,-,-,-,-,-,-,-
2271,Eliminated,0,10,0,3,4,33.0%,100,2.14,33.0%,-,-,-,-,-,-,-,-,-,-
2272,Eliminated,5,0,0,2,2,33.0%,100,0.38,33.0%,-,-,-,-,-,-,-,-,-,-
2273,Eliminated,5,15,0,1,4,33.0%,100,3.12,33.0%,-,-,-,-,-,-,-,-,-,-
2274,Eliminated,5,15,0,3,2,33.0%,100,2.43,33.0%,-,-,-,-,-,-,-,-,-,-
2275,Eliminated,5,20,0,3,2,33.0%,100,2.52,33.0%,-,-,-,-,-,-,-,-,-,-
2276,Eliminated,10,0,8,3,0,33.0%,100,0.38,33.0%,-,-,-,-,-,-,-,-,-,-
2277,Eliminated,10,5,4,2,0,33.0%,100,1.46,33.0%,-,-,-,-,-,-,-,-,-,-
2278,Eliminated,10,15,0,1,2,33.0%,100,2.51,33.0%,-,-,-,-,-,-,-,-,-,-
2279,Eliminated,10,20,4,1,0,33.0%,100,2.14,33.0%,-,-,-,-,-,-,-,-,-,-
2280,Eliminated,15,0,6,2,0,33.0%,100,0.34,33.0%,-,-,-,-,-,-,-,-,-,-
2281,Eliminated,15,5,2,1,0,33.0%,100,1.45,33.0%,-,-,-,-,-,-,-,-,-,-
2282,Eliminated,20,0,2,1,0,33.0%,100,0.30,33.0%,-,-,-,-,-,-,-,-,-,-
2283,Eliminated,20,0,4,2,0,33.0%,100,0.40,33.0%,-,-,-,-,-,-,-,-,-,-
2284,Eliminated,20,5,6,1,0,33.0%,100,1.74,33.0%,-,-,-,-,-,-,-,-,-,-
2285,Eliminated,20,15,0,1,2,33.0%,100,2.72,33.0%,-,-,-,-,-,-,-,-,-,-
2286,Eliminated,20,15,0,3,2,33.0%,100,2.62,33.0%,-,-,-,-,-,-,-,-,-,-
2287,Eliminated,20,20,0,1,2,33.0%,100,2.26,33.0%,-,-,-,-,-,-,-,-,-,-
2288,Eliminated,20,20,0,2,2,33.0%,100,2.33,33.0%,-,-,-,-,-,-,-,-,-,-
2289,Eliminated,0,0,6,3,0,32.0%,100,0.15,32.0%,-,-,-,-,-,-,-,-,-,-
2290,Eliminated,0,10,0,1,0,32.0%,100,2.58,32.0%,-,-,-,-,-,-,-,-,-,-
2291,Eliminated,0,10,4,1,0,32.0%,100,2.97,32.0%,-,-,-,-,-,-,-,-,-,-
2292,Eliminated,0,15,0,1,0,32.0%,100,3.54,32.0%,-,-,-,-,-,-,-,-,-,-
2293,Eliminated,0,20,2,1,0,32.0%,100,3.33,32.0%,-,-,-,-,-,-,-,-,-,-
2294,Eliminated,5,0,10,1,0,32.0%,100,0.17,32.0%,-,-,-,-,-,-,-,-,-,-
2295,Eliminated,5,5,8,1,0,32.0%,100,1.75,32.0%,-,-,-,-,-,-,-,-,-,-
2296,Eliminated,5,15,0,3,4,32.0%,100,2.54,32.0%,-,-,-,-,-,-,-,-,-,-
2297,Eliminated,10,5,0,1,0,32.0%,100,1.73,32.0%,-,-,-,-,-,-,-,-,-,-
2298,Eliminated,15,0,0,1,0,32.0%,100,0.46,32.0%,-,-,-,-,-,-,-,-,-,-
2299,Eliminated,15,0,0,3,0,32.0%,100,0.26,32.0%,-,-,-,-,-,-,-,-,-,-
2300,Eliminated,15,0,4,3,0,32.0%,100,0.44,32.0%,-,-,-,-,-,-,-,-,-,-
2301,Eliminated,15,10,0,2,2,32.0%,100,2.22,32.0%,-,-,-,-,-,-,-,-,-,-
2302,Eliminated,20,0,0,2,0,32.0%,100,0.32,32.0%,-,-,-,-,-,-,-,-,-,-
2303,Eliminated,20,0,6,3,0,32.0%,100,0.37,32.0%,-,-,-,-,-,-,-,-,-,-
2304,Eliminated,20,5,10,3,0,32.0%,100,1.44,32.0%,-,-,-,-,-,-,-,-,-,-
2305,Eliminated,20,10,0,2,2,32.0%,100,2.60,32.0%,-,-,-,-,-,-,-,-,-,-
2306,Eliminated,0,0,0,2,4,31.0%,100,0.28,31.0%,-,-,-,-,-,-,-,-,-,-
2307,Eliminated,0,0,4,1,0,31.0%,100,0.15,31.0%,-,-,-,-,-,-,-,-,-,-
2308,Eliminated,0,0,6,1,0,31.0%,100,0.12,31.0%,-,-,-,-,-,-,-,-,-,-
2309,Eliminated,0,0,8,1,0,31.0%,100,0.25,31.0%,-,-,-,-,-,-,-,-,-,-
2310,Eliminated,0,10,0,3,2,31.0%,100,1.88,31.0%,-,-,-,-,-,-,-,-,-,-
2311,Eliminated,0,20,4,1,0,31.0%,100,3.05,31.0%,-,-,-,-,-,-,-,-,-,-
2312,Eliminated,5,0,6,3,0,31.0%,100,0.33,31.0%,-,-,-,-,-,-,-,-,-,-
2313,Eliminated,5,0,8,3,0,31.0%,100,0.27,31.0%,-,-,-,-,-,-,-,-,-,-
2314,Eliminated,5,5,0,1,2,31.0%,100,1.83,31.0%,-,-,-,-,-,-,-,-,-,-
2315,Eliminated,5,10,0,2,2,31.0%,100,2.22,31.0%,-,-,-,-,-,-,-,-,-,-
2316,Eliminated,10,5,4,3,0,31.0%,100,1.53,31.0%,-,-,-,-,-,-,-,-,-,-
2317,Eliminated,10,5,6,1,0,31.0%,100,1.64,31.0%,-,-,-,-,-,-,-,-,-,-
2318,Eliminated,10,5,8,2,0,31.0%,100,1.70,31.0%,-,-,-,-,-,-,-,-,-,-
2319,Eliminated,10,15,0,2,2,31.0%,100,2.59,31.0%,-,-,-,-,-,-,-,-,-,-
2320,Eliminated,15,0,8,1,0,31.0%,100,0.34,31.0%,-,-,-,-,-,-,-,-,-,-
2321,Eliminated,15,5,8,1,0,31.0%,100,1.70,31.0%,-,-,-,-,-,-,-,-,-,-
2322,Eliminated,15,10,6,3,0,31.0%,100,1.99,31.0%,-,-,-,-,-,-,-,-,-,-
2323,Eliminated,15,15,8,3,0,31.0%,100,2.33,31.0%,-,-,-,-,-,-,-,-,-,-
2324,Eliminated,20,0,6,1,0,31.0%,100,0.41,31.0%,-,-,-,-,-,-,-,-,-,-
2325,Eliminated,20,0,8,2,0,31.0%,100,0.33,31.0%,-,-,-,-,-,-,-,-,-,-
2326,Eliminated,20,20,0,3,2,31.0%,100,2.63,31.0%,-,-,-,-,-,-,-,-,-,-
2327,Eliminated,0,0,2,1,0,30.0%,100,0.25,30.0%,-,-,-,-,-,-,-,-,-,-
2328,Eliminated,0,0,2,2,0,30.0%,100,0.24,30.0%,-,-,-,-,-,-,-,-,-,-
2329,Eliminated,0,0,8,3,0,30.0%,100,0.18,30.0%,-,-,-,-,-,-,-,-,-,-
2330,Eliminated,0,5,6,2,0,30.0%,100,1.28,30.0%,-,-,-,-,-,-,-,-,-,-
2331,Eliminated,5,0,0,2,0,30.0%,100,0.26,30.0%,-,-,-,-,-,-,-,-,-,-
2332,Eliminated,5,5,4,3,0,30.0%,100,1.40,30.0%,-,-,-,-,-,-,-,-,-,-
2333,Eliminated,5,5,6,1,0,30.0%,100,1.63,30.0%,-,-,-,-,-,-,-,-,-,-
2334,Eliminated,5,5,6,3,0,30.0%,100,1.65,30.0%,-,-,-,-,-,-,-,-,-,-
2335,Eliminated,5,20,6,1,0,30.0%,100,2.20,30.0%,-,-,-,-,-,-,-,-,-,-
2336,Eliminated,10,0,0,2,0,30.0%,100,0.35,30.0%,-,-,-,-,-,-,-,-,-,-
2337,Eliminated,10,0,2,2,0,30.0%,100,0.30,30.0%,-,-,-,-,-,-,-,-,-,-
2338,Eliminated,10,0,8,2,0,30.0%,100,0.26,30.0%,-,-,-,-,-,-,-,-,-,-
2339,Eliminated,10,5,4,1,0,30.0%,100,1.45,30.0%,-,-,-,-,-,-,-,-,-,-
2340,Eliminated,10,15,4,3,0,30.0%,100,2.13,30.0%,-,-,-,-,-,-,-,-,-,-
2341,Eliminated,10,20,0,2,2,30.0%,100,2.50,30.0%,-,-,-,-,-,-,-,-,-,-
2342,Eliminated,15,10,0,3,2,30.0%,100,2.47,30.0%,-,-,-,-,-,-,-,-,-,-
2343,Eliminated,15,15,4,1,0,30.0%,100,2.34,30.0%,-,-,-,-,-,-,-,-,-,-
2344,Eliminated,20,5,4,3,0,30.0%,100,1.76,30.0%,-,-,-,-,-,-,-,-,-,-
2345,Eliminated,20,10,0,1,0,30.0%,100,2.01,30.0%,-,-,-,-,-,-,-,-,-,-
2346,Eliminated,20,10,0,3,2,30.0%,100,2.52,30.0%,-,-,-,-,-,-,-,-,-,-
2347,Eliminated,20,15,0,2,2,30.0%,100,2.54,30.0%,-,-,-,-,-,-,-,-,-,-
2348,Eliminated,20,15,4,2,0,30.0%,100,2.22,30.0%,-,-,-,-,-,-,-,-,-,-
2349,Eliminated,20,20,6,3,0,30.0%,100,2.26,30.0%,-,-,-,-,-,-,-,-,-,-
2350,Eliminated,5,0,4,2,0,29.0%,100,0.34,29.0%,-,-,-,-,-,-,-,-,-,-
2351,Eliminated,5,0,8,2,0,29.0%,100,0.26,29.0%,-,-,-,-,-,-,-,-,-,-
2352,Eliminated,5,0,10,3,0,29.0%,100,0.27,29.0%,-,-,-,-,-,-,-,-,-,-
2353,Eliminated,5,5,0,2,0,29.0%,100,1.50,29.0%,-,-,-,-,-,-,-,-,-,-
2354,Eliminated,5,10,6,3,0,29.0%,100,2.15,29.0%,-,-,-,-,-,-,-,-,-,-
2355,Eliminated,5,20,0,2,0,29.0%,100,2.09,29.0%,-,-,-,-,-,-,-,-,-,-
2356,Eliminated,5,20,8,2,0,29.0%,100,1.97,29.0%,-,-,-,-,-,-,-,-,-,-
2357,Eliminated,10,0,4,2,0,29.0%,100,0.38,29.0%,-,-,-,-,-,-,-,-,-,-
2358,Eliminated,10,0,6,3,0,29.0%,100,0.44,29.0%,-,-,-,-,-,-,-,-,-,-
2359,Eliminated,10,5,6,3,0,29.0%,100,1.62,29.0%,-,-,-,-,-,-,-,-,-,-
2360,Eliminated,10,10,0,3,2,29.0%,100,2.37,29.0%,-,-,-,-,-,-,-,-,-,-
2361,Eliminated,10,10,4,1,0,29.0%,100,1.99,29.0%,-,-,-,-,-,-,-,-,-,-
2362,Eliminated,10,10,8,1,0,29.0%,100,2.34,29.0%,-,-,-,-,-,-,-,-,-,-
2363,Eliminated,10,15,8,1,0,29.0%,100,2.36,29.0%,-,-,-,-,-,-,-,-,-,-
2364,Eliminated,10,20,6,3,0,29.0%,100,2.41,29.0%,-,-,-,-,-,-,-,-,-,-
2365,Eliminated,15,0,0,2,0,29.0%,100,0.38,29.0%,-,-,-,-,-,-,-,-,-,-
2366,Eliminated,15,0,4,2,0,29.0%,100,0.26,29.0%,-,-,-,-,-,-,-,-,-,-
2367,Eliminated,15,0,6,1,0,29.0%,100,0.37,29.0%,-,-,-,-,-,-,-,-,-,-
2368,Eliminated,15,5,2,2,0,29.0%,100,1.57,29.0%,-,-,-,-,-,-,-,-,-,-
2369,Eliminated,15,5,4,3,0,29.0%,100,1.66,29.0%,-,-,-,-,-,-,-,-,-,-
2370,Eliminated,15,5,8,2,0,29.0%,100,1.52,29.0%,-,-,-,-,-,-,-,-,-,-
2371,Eliminated,15,10,6,1,0,29.0%,100,2.12,29.0%,-,-,-,-,-,-,-,-,-,-
2372,Eliminated,15,15,6,1,0,29.0%,100,2.05,29.0%,-,-,-,-,-,-,-,-,-,-
2373,Eliminated,15,20,0,1,2,29.0%,100,2.39,29.0%,-,-,-,-,-,-,-,-,-,-
2374,Eliminated,15,20,0,2,2,29.0%,100,2.50,29.0%,-,-,-,-,-,-,-,-,-,-
2375,Eliminated,15,20,2,1,0,29.0%,100,2.26,29.0%,-,-,-,-,-,-,-,-,-,-
2376,Eliminated,20,0,6,2,0,29.0%,100,0.38,29.0%,-,-,-,-,-,-,-,-,-,-
2377,Eliminated,20,0,8,3,0,29.0%,100,0.47,29.0%,-,-,-,-,-,-,-,-,-,-
2378,Eliminated,20,5,4,1,0,29.0%,100,1.71,29.0%,-,-,-,-,-,-,-,-,-,-
2379,Eliminated,20,5,6,3,0,29.0%,100,1.58,29.0%,-,-,-,-,-,-,-,-,-,-
2380,Eliminated,20,5,8,3,0,29.0%,100,1.52,29.0%,-,-,-,-,-,-,-,-,-,-
2381,Eliminated,0,0,0,2,0,28.0%,100,0.14,28.0%,-,-,-,-,-,-,-,-,-,-
2382,Eliminated,0,5,2,2,0,28.0%,100,1.15,28.0%,-,-,-,-,-,-,-,-,-,-
2383,Eliminated,0,10,0,2,0,28.0%,100,1.75,28.0%,-,-,-,-,-,-,-,-,-,-
2384,Eliminated,0,10,2,2,0,28.0%,100,1.77,28.0%,-,-,-,-,-,-,-,-,-,-
2385,Eliminated,0,10,6,2,0,28.0%,100,1.93,28.0%,-,-,-,-,-,-,-,-,-,-
2386,Eliminated,0,20,6,2,0,28.0%,100,1.84,28.0%,-,-,-,-,-,-,-,-,-,-
2387,Eliminated,0,20,8,3,0,28.0%,100,1.84,28.0%,-,-,-,-,-,-,-,-,-,-
2388,Eliminated,5,0,4,1,0,28.0%,100,0.29,28.0%,-,-,-,-,-,-,-,-,-,-
2389,Eliminated,5,5,8,3,0,28.0%,100,1.50,28.0%,-,-,-,-,-,-,-,-,-,-
2390,Eliminated,5,10,0,3,2,28.0%,100,2.31,28.0%,-,-,-,-,-,-,-,-,-,-
2391,Eliminated,5,15,10,3,0,28.0%,100,1.85,28.0%,-,-,-,-,-,-,-,-,-,-
2392,Eliminated,10,0,4,3,0,28.0%,100,0.36,28.0%,-,-,-,-,-,-,-,-,-,-
2393,Eliminated,10,5,2,3,0,28.0%,100,1.53,28.0%,-,-,-,-,-,-,-,-,-,-
2394,Eliminated,10,10,2,2,0,28.0%,100,2.19,28.0%,-,-,-,-,-,-,-,-,-,-
2395,Eliminated,10,15,10,3,0,28.0%,100,1.94,28.0%,-,-,-,-,-,-,-,-,-,-
2396,Eliminated,10,20,0,3,2,28.0%,100,2.38,28.0%,-,-,-,-,-,-,-,-,-,-
2397,Eliminated,15,0,10,2,0,28.0%,100,0.30,28.0%,-,-,-,-,-,-,-,-,-,-
2398,Eliminated,15,0,10,3,0,28.0%,100,0.30,28.0%,-,-,-,-,-,-,-,-,-,-
2399,Eliminated,15,5,4,2,0,28.0%,100,1.53,28.0%,-,-,-,-,-,-,-,-,-,-
2400,Eliminated,15,5,6,1,0,28.0%,100,1.71,28.0%,-,-,-,-,-,-,-,-,-,-
2401,Eliminated,15,10,10,3,0,28.0%,100,2.24,28.0%,-,-,-,-,-,-,-,-,-,-
2402,Eliminated,15,15,6,2,0,28.0%,100,2.18,28.0%,-,-,-,-,-,-,-,-,-,-
2403,Eliminated,15,15,8,2,0,28.0%,100,2.34,28.0%,-,-,-,-,-,-,-,-,-,-
2404,Eliminated,20,0,10,2,0,28.0%,100,0.26,28.0%,-,-,-,-,-,-,-,-,-,-
2405,Eliminated,20,5,4,2,0,28.0%,100,1.79,28.0%,-,-,-,-,-,-,-,-,-,-
2406,Eliminated,20,15,2,2,0,28.0%,100,2.13,28.0%,-,-,-,-,-,-,-,-,-,-
2407,Eliminated,0,0,0,2,2,27.0%,100,0.22,27.0%,-,-,-,-,-,-,-,-,-,-
2408,Eliminated,0,0,4,3,0,27.0%,100,0.12,27.0%,-,-,-,-,-,-,-,-,-,-
2409,Eliminated,0,15,0,3,2,27.0%,100,2.14,27.0%,-,-,-,-,-,-,-,-,-,-
2410,Eliminated,0,20,0,3,2,27.0%,100,2.18,27.0%,-,-,-,-,-,-,-,-,-,-
2411,Eliminated,5,0,2,1,0,27.0%,100,0.28,27.0%,-,-,-,-,-,-,-,-,-,-
2412,Eliminated,5,0,6,1,0,27.0%,100,0.25,27.0%,-,-,-,-,-,-,-,-,-,-
2413,Eliminated,5,10,8,2,0,27.0%,100,2.15,27.0%,-,-,-,-,-,-,-,-,-,-
2414,Eliminated,5,10,10,3,0,27.0%,100,1.95,27.0%,-,-,-,-,-,-,-,-,-,-
2415,Eliminated,5,15,8,2,0,27.0%,100,1.90,27.0%,-,-,-,-,-,-,-,-,-,-
2416,Eliminated,10,0,10,3,0,27.0%,100,0.30,27.0%,-,-,-,-,-,-,-,-,-,-
2417,Eliminated,10,10,8,2,0,27.0%,100,2.07,27.0%,-,-,-,-,-,-,-,-,-,-
2418,Eliminated,10,20,0,2,0,27.0%,100,2.11,27.0%,-,-,-,-,-,-,-,-,-,-
2419,Eliminated,15,0,6,3,0,27.0%,100,0.32,27.0%,-,-,-,-,-,-,-,-,-,-
2420,Eliminated,15,15,0,1,2,27.0%,100,2.17,27.0%,-,-,-,-,-,-,-,-,-,-
2421,Eliminated,15,20,4,1,0,27.0%,100,2.13,27.0%,-,-,-,-,-,-,-,-,-,-
2422,Eliminated,15,20,8,1,0,27.0%,100,2.35,27.0%,-,-,-,-,-,-,-,-,-,-
2423,Eliminated,20,0,0,1,0,27.0%,100,0.34,27.0%,-,-,-,-,-,-,-,-,-,-
2424,Eliminated,20,5,8,1,0,27.0%,100,1.65,27.0%,-,-,-,-,-,-,-,-,-,-
2425,Eliminated,20,5,8,2,0,27.0%,100,1.54,27.0%,-,-,-,-,-,-,-,-,-,-
2426,Eliminated,20,10,2,1,0,27.0%,100,2.34,27.0%,-,-,-,-,-,-,-,-,-,-
2427,Eliminated,20,10,2,3,0,27.0%,100,1.66,27.0%,-,-,-,-,-,-,-,-,-,-
2428,Eliminated,20,15,8,3,0,27.0%,100,2.19,27.0%,-,-,-,-,-,-,-,-,-,-
2429,Eliminated,20,20,8,3,0,27.0%,100,2.20,27.0%,-,-,-,-,-,-,-,-,-,-
2430,Eliminated,0,0,0,1,2,26.0%,100,0.24,26.0%,-,-,-,-,-,-,-,-,-,-
2431,Eliminated,0,0,8,2,0,26.0%,100,0.11,26.0%,-,-,-,-,-,-,-,-,-,-
2432,Eliminated,0,0,10,2,0,26.0%,100,0.19,26.0%,-,-,-,-,-,-,-,-,-,-
2433,Eliminated,0,0,10,3,0,26.0%,100,0.08,26.0%,-,-,-,-,-,-,-,-,-,-
2434,Eliminated,0,5,4,2,0,26.0%,100,1.23,26.0%,-,-,-,-,-,-,-,-,-,-
2435,Eliminated,0,20,8,2,0,26.0%,100,1.87,26.0%,-,-,-,-,-,-,-,-,-,-
2436,Eliminated,5,0,4,3,0,26.0%,100,0.33,26.0%,-,-,-,-,-,-,-,-,-,-
2437,Eliminated,5,0,10,2,0,26.0%,100,0.17,26.0%,-,-,-,-,-,-,-,-,-,-
2438,Eliminated,5,5,0,2,2,26.0%,100,1.72,26.0%,-,-,-,-,-,-,-,-,-,-
2439,Eliminated,5,5,4,2,0,26.0%,100,1.45,26.0%,-,-,-,-,-,-,-,-,-,-
2440,Eliminated,5,15,6,3,0,26.0%,100,1.95,26.0%,-,-,-,-,-,-,-,-,-,-
2441,Eliminated,5,20,0,1,2,26.0%,100,2.65,26.0%,-,-,-,-,-,-,-,-,-,-
2442,Eliminated,10,5,2,2,0,26.0%,100,1.58,26.0%,-,-,-,-,-,-,-,-,-,-
2443,Eliminated,10,10,0,1,2,26.0%,100,2.44,26.0%,-,-,-,-,-,-,-,-,-,-
2444,Eliminated,10,10,2,3,0,26.0%,100,2.22,26.0%,-,-,-,-,-,-,-,-,-,-
2445,Eliminated,10,10,8,3,0,26.0%,100,2.18,26.0%,-,-,-,-,-,-,-,-,-,-
2446,Eliminated,10,15,0,3,0,26.0%,100,2.10,26.0%,-,-,-,-,-,-,-,-,-,-
2447,Eliminated,10,20,4,2,0,26.0%,100,2.19,26.0%,-,-,-,-,-,-,-,-,-,-
2448,Eliminated,10,20,4,3,0,26.0%,100,2.17,26.0%,-,-,-,-,-,-,-,-,-,-
2449,Eliminated,15,5,4,1,0,26.0%,100,1.55,26.0%,-,-,-,-,-,-,-,-,-,-
2450,Eliminated,15,5,6,2,0,26.0%,100,1.58,26.0%,-,-,-,-,-,-,-,-,-,-
2451,Eliminated,15,5,10,3,0,26.0%,100,1.43,26.0%,-,-,-,-,-,-,-,-,-,-
2452,Eliminated,20,5,2,2,0,26.0%,100,1.55,26.0%,-,-,-,-,-,-,-,-,-,-
2453,Eliminated,20,5,6,2,0,26.0%,100,1.77,26.0%,-,-,-,-,-,-,-,-,-,-
2454,Eliminated,20,15,2,1,0,26.0%,100,2.21,26.0%,-,-,-,-,-,-,-,-,-,-
2455,Eliminated,20,15,4,1,0,26.0%,100,2.31,26.0%,-,-,-,-,-,-,-,-,-,-
2456,Eliminated,20,15,10,3,0,26.0%,100,2.02,26.0%,-,-,-,-,-,-,-,-,-,-
2457,Eliminated,20,20,0,1,0,26.0%,100,2.25,26.0%,-,-,-,-,-,-,-,-,-,-
2458,Eliminated,0,0,0,1,0,25.0%,100,0.11,25.0%,-,-,-,-,-,-,-,-,-,-
2459,Eliminated,0,0,6,2,0,25.0%,100,0.13,25.0%,-,-,-,-,-,-,-,-,-,-
2460,Eliminated,0,5,0,3,2,25.0%,100,1.42,25.0%,-,-,-,-,-,-,-,-,-,-
2461,Eliminated,0,10,0,3,0,25.0%,100,1.78,25.0%,-,-,-,-,-,-,-,-,-,-
2462,Eliminated,0,10,2,3,0,25.0%,100,1.68,25.0%,-,-,-,-,-,-,-,-,-,-
2463,Eliminated,0,10,8,3,0,25.0%,100,1.89,25.0%,-,-,-,-,-,-,-,-,-,-
2464,Eliminated,0,15,4,2,0,25.0%,100,1.98,25.0%,-,-,-,-,-,-,-,-,-,-
2465,Eliminated,0,15,8,2,0,25.0%,100,1.99,25.0%,-,-,-,-,-,-,-,-,-,-
2466,Eliminated,5,5,0,3,0,25.0%,100,1.55,25.0%,-,-,-,-,-,-,-,-,-,-
2467,Eliminated,5,10,6,2,0,25.0%,100,2.01,25.0%,-,-,-,-,-,-,-,-,-,-
2468,Eliminated,5,20,4,3,0,25.0%,100,2.01,25.0%,-,-,-,-,-,-,-,-,-,-
2469,Eliminated,5,20,10,3,0,25.0%,100,1.70,25.0%,-,-,-,-,-,-,-,-,-,-
2470,Eliminated,10,5,0,3,0,25.0%,100,1.59,25.0%,-,-,-,-,-,-,-,-,-,-
2471,Eliminated,10,5,8,1,0,25.0%,100,1.95,25.0%,-,-,-,-,-,-,-,-,-,-
2472,Eliminated,10,5,10,2,0,25.0%,100,1.47,25.0%,-,-,-,-,-,-,-,-,-,-
2473,Eliminated,10,10,2,1,0,25.0%,100,2.05,25.0%,-,-,-,-,-,-,-,-,-,-
2474,Eliminated,10,10,6,2,0,25.0%,100,2.04,25.0%,-,-,-,-,-,-,-,-,-,-
2475,Eliminated,10,15,2,3,0,25.0%,100,2.29,25.0%,-,-,-,-,-,-,-,-,-,-
2476,Eliminated,15,5,0,2,0,25.0%,100,1.61,25.0%,-,-,-,-,-,-,-,-,-,-
2477,Eliminated,15,5,2,3,0,25.0%,100,1.64,25.0%,-,-,-,-,-,-,-,-,-,-
2478,Eliminated,15,10,4,2,0,25.0%,100,2.18,25.0%,-,-,-,-,-,-,-,-,-,-
2479,Eliminated,15,15,0,1,0,25.0%,100,2.31,25.0%,-,-,-,-,-,-,-,-,-,-
2480,Eliminated,15,15,4,2,0,25.0%,100,2.05,25.0%,-,-,-,-,-,-,-,-,-,-
2481,Eliminated,15,15,8,1,0,25.0%,100,2.10,25.0%,-,-,-,-,-,-,-,-,-,-
2482,Eliminated,15,20,0,1,0,25.0%,100,2.23,25.0%,-,-,-,-,-,-,-,-,-,-
2483,Eliminated,15,20,2,3,0,25.0%,100,2.29,25.0%,-,-,-,-,-,-,-,-,-,-
