Rank,Status,VP,EN,HL,AT,YD,WinRate,GamesPlayed,AvgCardsBought,P1%,P2%,P3%,P4%,P5%,P6%,P7%,P8%,P9%,P10%,P11%
1545,Eliminated,10,0,10,1,4,68.0%,50,3.12,68.0%,-,-,-,-,-,-,-,-,-,-
1546,Eliminated,10,0,10,3,0,68.0%,50,1.06,68.0%,-,-,-,-,-,-,-,-,-,-
1547,Eliminated,10,5,0,2,10,68.0%,50,2.60,68.0%,-,-,-,-,-,-,-,-,-,-
1548,Eliminated,10,5,0,3,10,68.0%,50,2.66,68.0%,-,-,-,-,-,-,-,-,-,-
1549,Eliminated,10,5,2,3,0,68.0%,50,2.14,68.0%,-,-,-,-,-,-,-,-,-,-
1550,Eliminated,10,5,10,3,0,68.0%,50,1.98,68.0%,-,-,-,-,-,-,-,-,-,-
1551,Eliminated,10,10,0,1,8,68.0%,50,3.16,68.0%,-,-,-,-,-,-,-,-,-,-
1552,Eliminated,10,10,0,2,2,68.0%,50,2.72,68.0%,-,-,-,-,-,-,-,-,-,-
1553,Eliminated,10,10,0,3,8,68.0%,50,3.14,68.0%,-,-,-,-,-,-,-,-,-,-
1554,Eliminated,10,10,2,2,0,68.0%,50,2.66,68.0%,-,-,-,-,-,-,-,-,-,-
1555,Eliminated,10,10,4,1,4,68.0%,50,3.82,68.0%,-,-,-,-,-,-,-,-,-,-
1556,Eliminated,10,10,4,2,2,68.0%,50,2.96,68.0%,-,-,-,-,-,-,-,-,-,-
1557,Eliminated,10,10,4,3,2,68.0%,50,3.10,68.0%,-,-,-,-,-,-,-,-,-,-
1558,Eliminated,10,10,6,3,0,68.0%,50,2.72,68.0%,-,-,-,-,-,-,-,-,-,-
1559,Eliminated,10,10,8,1,4,68.0%,50,4.34,68.0%,-,-,-,-,-,-,-,-,-,-
1560,Eliminated,10,15,2,2,10,68.0%,50,3.16,68.0%,-,-,-,-,-,-,-,-,-,-
1561,Eliminated,10,15,2,3,0,68.0%,50,3.04,68.0%,-,-,-,-,-,-,-,-,-,-
1562,Eliminated,10,15,4,1,6,68.0%,50,4.40,68.0%,-,-,-,-,-,-,-,-,-,-
1563,Eliminated,10,15,6,1,4,68.0%,50,4.36,68.0%,-,-,-,-,-,-,-,-,-,-
1564,Eliminated,10,15,8,1,6,68.0%,50,4.92,68.0%,-,-,-,-,-,-,-,-,-,-
1565,Eliminated,10,20,0,3,4,68.0%,50,3.28,68.0%,-,-,-,-,-,-,-,-,-,-
1566,Eliminated,10,20,2,1,4,68.0%,50,3.22,68.0%,-,-,-,-,-,-,-,-,-,-
1567,Eliminated,10,20,2,3,4,68.0%,50,3.42,68.0%,-,-,-,-,-,-,-,-,-,-
1568,Eliminated,10,20,4,2,4,68.0%,50,3.12,68.0%,-,-,-,-,-,-,-,-,-,-
1569,Eliminated,10,20,6,1,8,68.0%,50,4.54,68.0%,-,-,-,-,-,-,-,-,-,-
1570,Eliminated,10,20,8,2,2,68.0%,50,3.68,68.0%,-,-,-,-,-,-,-,-,-,-
1571,Eliminated,10,20,10,3,0,68.0%,50,3.02,68.0%,-,-,-,-,-,-,-,-,-,-
1572,Eliminated,10,20,10,3,2,68.0%,50,3.28,68.0%,-,-,-,-,-,-,-,-,-,-
1573,Eliminated,15,0,4,3,0,68.0%,50,1.04,68.0%,-,-,-,-,-,-,-,-,-,-
1574,Eliminated,15,5,0,1,0,68.0%,50,2.10,68.0%,-,-,-,-,-,-,-,-,-,-
1575,Eliminated,15,5,0,2,2,68.0%,50,2.24,68.0%,-,-,-,-,-,-,-,-,-,-
1576,Eliminated,15,5,2,3,6,68.0%,50,2.80,68.0%,-,-,-,-,-,-,-,-,-,-
1577,Eliminated,15,5,6,3,0,68.0%,50,1.76,68.0%,-,-,-,-,-,-,-,-,-,-
1578,Eliminated,15,5,8,1,10,68.0%,50,4.12,68.0%,-,-,-,-,-,-,-,-,-,-
1579,Eliminated,15,10,0,1,6,68.0%,50,3.02,68.0%,-,-,-,-,-,-,-,-,-,-
1580,Eliminated,15,10,0,2,6,68.0%,50,2.96,68.0%,-,-,-,-,-,-,-,-,-,-
1581,Eliminated,15,10,0,3,8,68.0%,50,2.98,68.0%,-,-,-,-,-,-,-,-,-,-
1582,Eliminated,15,10,2,2,0,68.0%,50,2.62,68.0%,-,-,-,-,-,-,-,-,-,-
1583,Eliminated,15,10,2,2,2,68.0%,50,2.82,68.0%,-,-,-,-,-,-,-,-,-,-
1584,Eliminated,15,10,4,3,0,68.0%,50,3.06,68.0%,-,-,-,-,-,-,-,-,-,-
1585,Eliminated,15,10,6,2,0,68.0%,50,2.72,68.0%,-,-,-,-,-,-,-,-,-,-
1586,Eliminated,15,10,8,2,6,68.0%,50,2.92,68.0%,-,-,-,-,-,-,-,-,-,-
1587,Eliminated,15,10,10,2,4,68.0%,50,3.02,68.0%,-,-,-,-,-,-,-,-,-,-
1588,Eliminated,15,10,10,3,0,68.0%,50,2.88,68.0%,-,-,-,-,-,-,-,-,-,-
1589,Eliminated,15,15,2,2,4,68.0%,50,3.48,68.0%,-,-,-,-,-,-,-,-,-,-
1590,Eliminated,15,15,2,3,4,68.0%,50,3.62,68.0%,-,-,-,-,-,-,-,-,-,-
1591,Eliminated,15,15,2,3,6,68.0%,50,3.08,68.0%,-,-,-,-,-,-,-,-,-,-
1592,Eliminated,15,15,10,2,4,68.0%,50,3.04,68.0%,-,-,-,-,-,-,-,-,-,-
1593,Eliminated,15,20,0,1,10,68.0%,50,3.00,68.0%,-,-,-,-,-,-,-,-,-,-
1594,Eliminated,15,20,0,3,6,68.0%,50,3.58,68.0%,-,-,-,-,-,-,-,-,-,-
1595,Eliminated,15,20,2,1,6,68.0%,50,3.18,68.0%,-,-,-,-,-,-,-,-,-,-
1596,Eliminated,15,20,2,1,8,68.0%,50,4.14,68.0%,-,-,-,-,-,-,-,-,-,-
1597,Eliminated,15,20,6,1,10,68.0%,50,4.42,68.0%,-,-,-,-,-,-,-,-,-,-
1598,Eliminated,15,20,6,3,0,68.0%,50,3.16,68.0%,-,-,-,-,-,-,-,-,-,-
1599,Eliminated,20,0,0,1,0,68.0%,50,1.20,68.0%,-,-,-,-,-,-,-,-,-,-
1600,Eliminated,20,0,0,2,0,68.0%,50,0.98,68.0%,-,-,-,-,-,-,-,-,-,-
1601,Eliminated,20,0,0,2,4,68.0%,50,1.30,68.0%,-,-,-,-,-,-,-,-,-,-
1602,Eliminated,20,5,2,3,2,68.0%,50,2.06,68.0%,-,-,-,-,-,-,-,-,-,-
1603,Eliminated,20,5,6,1,0,68.0%,50,2.16,68.0%,-,-,-,-,-,-,-,-,-,-
1604,Eliminated,20,5,8,1,6,68.0%,50,3.98,68.0%,-,-,-,-,-,-,-,-,-,-
1605,Eliminated,20,5,8,2,2,68.0%,50,1.98,68.0%,-,-,-,-,-,-,-,-,-,-
1606,Eliminated,20,10,0,3,2,68.0%,50,2.68,68.0%,-,-,-,-,-,-,-,-,-,-
1607,Eliminated,20,10,0,3,4,68.0%,50,2.72,68.0%,-,-,-,-,-,-,-,-,-,-
1608,Eliminated,20,10,0,3,10,68.0%,50,2.96,68.0%,-,-,-,-,-,-,-,-,-,-
1609,Eliminated,20,10,2,1,2,68.0%,50,2.80,68.0%,-,-,-,-,-,-,-,-,-,-
1610,Eliminated,20,10,2,2,8,68.0%,50,3.04,68.0%,-,-,-,-,-,-,-,-,-,-
1611,Eliminated,20,10,2,3,2,68.0%,50,2.96,68.0%,-,-,-,-,-,-,-,-,-,-
1612,Eliminated,20,10,2,3,8,68.0%,50,3.12,68.0%,-,-,-,-,-,-,-,-,-,-
1613,Eliminated,20,10,4,1,10,68.0%,50,3.66,68.0%,-,-,-,-,-,-,-,-,-,-
1614,Eliminated,20,15,0,1,10,68.0%,50,3.18,68.0%,-,-,-,-,-,-,-,-,-,-
1615,Eliminated,20,15,0,2,4,68.0%,50,3.34,68.0%,-,-,-,-,-,-,-,-,-,-
1616,Eliminated,20,15,4,1,4,68.0%,50,4.58,68.0%,-,-,-,-,-,-,-,-,-,-
1617,Eliminated,20,15,4,1,8,68.0%,50,4.68,68.0%,-,-,-,-,-,-,-,-,-,-
1618,Eliminated,20,15,10,3,2,68.0%,50,3.64,68.0%,-,-,-,-,-,-,-,-,-,-
1619,Eliminated,20,20,0,1,10,68.0%,50,2.86,68.0%,-,-,-,-,-,-,-,-,-,-
1620,Eliminated,20,20,0,2,8,68.0%,50,3.24,68.0%,-,-,-,-,-,-,-,-,-,-
1621,Eliminated,20,20,2,2,6,68.0%,50,3.74,68.0%,-,-,-,-,-,-,-,-,-,-
1622,Eliminated,20,20,2,2,10,68.0%,50,3.16,68.0%,-,-,-,-,-,-,-,-,-,-
1623,Eliminated,20,20,2,3,4,68.0%,50,2.88,68.0%,-,-,-,-,-,-,-,-,-,-
1624,Eliminated,20,20,4,1,6,68.0%,50,4.04,68.0%,-,-,-,-,-,-,-,-,-,-
1625,Eliminated,20,20,6,1,6,68.0%,50,4.60,68.0%,-,-,-,-,-,-,-,-,-,-
1626,Eliminated,20,20,8,2,2,68.0%,50,3.76,68.0%,-,-,-,-,-,-,-,-,-,-
1627,Eliminated,0,0,2,1,4,66.0%,50,1.38,66.0%,-,-,-,-,-,-,-,-,-,-
1628,Eliminated,0,0,4,1,8,66.0%,50,1.72,66.0%,-,-,-,-,-,-,-,-,-,-
1629,Eliminated,0,0,8,1,2,66.0%,50,1.42,66.0%,-,-,-,-,-,-,-,-,-,-
1630,Eliminated,0,0,10,3,0,66.0%,50,0.88,66.0%,-,-,-,-,-,-,-,-,-,-
1631,Eliminated,0,5,0,2,0,66.0%,50,1.48,66.0%,-,-,-,-,-,-,-,-,-,-
1632,Eliminated,0,5,0,3,8,66.0%,50,1.74,66.0%,-,-,-,-,-,-,-,-,-,-
1633,Eliminated,0,5,10,3,0,66.0%,50,1.42,66.0%,-,-,-,-,-,-,-,-,-,-
1634,Eliminated,0,10,0,2,4,66.0%,50,2.24,66.0%,-,-,-,-,-,-,-,-,-,-
1635,Eliminated,0,10,4,2,8,66.0%,50,3.26,66.0%,-,-,-,-,-,-,-,-,-,-
1636,Eliminated,0,10,4,3,8,66.0%,50,2.78,66.0%,-,-,-,-,-,-,-,-,-,-
1637,Eliminated,0,10,4,3,10,66.0%,50,2.60,66.0%,-,-,-,-,-,-,-,-,-,-
1638,Eliminated,0,10,6,1,4,66.0%,50,3.36,66.0%,-,-,-,-,-,-,-,-,-,-
1639,Eliminated,0,10,6,2,10,66.0%,50,3.56,66.0%,-,-,-,-,-,-,-,-,-,-
1640,Eliminated,0,15,0,2,10,66.0%,50,2.74,66.0%,-,-,-,-,-,-,-,-,-,-
1641,Eliminated,0,15,4,2,2,66.0%,50,3.08,66.0%,-,-,-,-,-,-,-,-,-,-
1642,Eliminated,0,15,4,3,2,66.0%,50,2.78,66.0%,-,-,-,-,-,-,-,-,-,-
1643,Eliminated,0,15,10,3,2,66.0%,50,2.68,66.0%,-,-,-,-,-,-,-,-,-,-
1644,Eliminated,0,20,2,2,0,66.0%,50,2.86,66.0%,-,-,-,-,-,-,-,-,-,-
1645,Eliminated,0,20,2,3,4,66.0%,50,3.22,66.0%,-,-,-,-,-,-,-,-,-,-
1646,Eliminated,0,20,2,3,6,66.0%,50,2.86,66.0%,-,-,-,-,-,-,-,-,-,-
1647,Eliminated,0,20,4,2,0,66.0%,50,2.56,66.0%,-,-,-,-,-,-,-,-,-,-
1648,Eliminated,0,20,6,3,2,66.0%,50,3.00,66.0%,-,-,-,-,-,-,-,-,-,-
1649,Eliminated,0,20,10,3,4,66.0%,50,2.98,66.0%,-,-,-,-,-,-,-,-,-,-
1650,Eliminated,5,0,0,1,4,66.0%,50,1.12,66.0%,-,-,-,-,-,-,-,-,-,-
1651,Eliminated,5,0,0,2,0,66.0%,50,0.92,66.0%,-,-,-,-,-,-,-,-,-,-
1652,Eliminated,5,0,0,2,2,66.0%,50,1.12,66.0%,-,-,-,-,-,-,-,-,-,-
1653,Eliminated,5,0,0,3,4,66.0%,50,1.10,66.0%,-,-,-,-,-,-,-,-,-,-
1654,Eliminated,5,0,10,1,2,66.0%,50,2.76,66.0%,-,-,-,-,-,-,-,-,-,-
1655,Eliminated,5,5,0,3,0,66.0%,50,2.36,66.0%,-,-,-,-,-,-,-,-,-,-
1656,Eliminated,5,5,2,1,4,66.0%,50,2.70,66.0%,-,-,-,-,-,-,-,-,-,-
1657,Eliminated,5,5,6,1,8,66.0%,50,3.56,66.0%,-,-,-,-,-,-,-,-,-,-
1658,Eliminated,5,5,6,2,2,66.0%,50,2.02,66.0%,-,-,-,-,-,-,-,-,-,-
1659,Eliminated,5,5,10,2,2,66.0%,50,1.90,66.0%,-,-,-,-,-,-,-,-,-,-
1660,Eliminated,5,10,0,2,2,66.0%,50,2.86,66.0%,-,-,-,-,-,-,-,-,-,-
1661,Eliminated,5,10,2,2,4,66.0%,50,2.94,66.0%,-,-,-,-,-,-,-,-,-,-
1662,Eliminated,5,10,2,2,6,66.0%,50,2.82,66.0%,-,-,-,-,-,-,-,-,-,-
1663,Eliminated,5,10,4,1,4,66.0%,50,3.18,66.0%,-,-,-,-,-,-,-,-,-,-
1664,Eliminated,5,10,6,2,0,66.0%,50,2.42,66.0%,-,-,-,-,-,-,-,-,-,-
1665,Eliminated,5,10,10,2,8,66.0%,50,3.52,66.0%,-,-,-,-,-,-,-,-,-,-
1666,Eliminated,5,10,10,2,10,66.0%,50,3.98,66.0%,-,-,-,-,-,-,-,-,-,-
1667,Eliminated,5,15,0,2,8,66.0%,50,3.12,66.0%,-,-,-,-,-,-,-,-,-,-
1668,Eliminated,5,15,2,2,4,66.0%,50,2.74,66.0%,-,-,-,-,-,-,-,-,-,-
1669,Eliminated,5,15,2,2,8,66.0%,50,3.10,66.0%,-,-,-,-,-,-,-,-,-,-
1670,Eliminated,5,15,6,3,0,66.0%,50,2.66,66.0%,-,-,-,-,-,-,-,-,-,-
1671,Eliminated,5,15,6,3,4,66.0%,50,3.18,66.0%,-,-,-,-,-,-,-,-,-,-
1672,Eliminated,5,20,6,2,0,66.0%,50,2.84,66.0%,-,-,-,-,-,-,-,-,-,-
1673,Eliminated,5,20,8,2,8,66.0%,50,4.16,66.0%,-,-,-,-,-,-,-,-,-,-
1674,Eliminated,5,20,8,3,4,66.0%,50,3.38,66.0%,-,-,-,-,-,-,-,-,-,-
1675,Eliminated,10,0,2,3,0,66.0%,50,1.20,66.0%,-,-,-,-,-,-,-,-,-,-
1676,Eliminated,10,0,8,3,0,66.0%,50,1.30,66.0%,-,-,-,-,-,-,-,-,-,-
1677,Eliminated,10,0,10,1,0,66.0%,50,2.46,66.0%,-,-,-,-,-,-,-,-,-,-
1678,Eliminated,10,0,10,1,10,66.0%,50,3.02,66.0%,-,-,-,-,-,-,-,-,-,-
1679,Eliminated,10,5,2,1,2,66.0%,50,2.02,66.0%,-,-,-,-,-,-,-,-,-,-
1680,Eliminated,10,5,8,1,10,66.0%,50,4.28,66.0%,-,-,-,-,-,-,-,-,-,-
1681,Eliminated,10,5,10,2,0,66.0%,50,2.08,66.0%,-,-,-,-,-,-,-,-,-,-
1682,Eliminated,10,10,0,3,6,66.0%,50,2.78,66.0%,-,-,-,-,-,-,-,-,-,-
1683,Eliminated,10,10,2,2,2,66.0%,50,2.88,66.0%,-,-,-,-,-,-,-,-,-,-
1684,Eliminated,10,10,2,3,4,66.0%,50,3.04,66.0%,-,-,-,-,-,-,-,-,-,-
1685,Eliminated,10,10,4,3,0,66.0%,50,2.80,66.0%,-,-,-,-,-,-,-,-,-,-
1686,Eliminated,10,10,6,1,4,66.0%,50,3.86,66.0%,-,-,-,-,-,-,-,-,-,-
1687,Eliminated,10,10,6,1,10,66.0%,50,4.46,66.0%,-,-,-,-,-,-,-,-,-,-
1688,Eliminated,10,10,8,1,0,66.0%,50,2.86,66.0%,-,-,-,-,-,-,-,-,-,-
1689,Eliminated,10,10,8,2,0,66.0%,50,2.58,66.0%,-,-,-,-,-,-,-,-,-,-
1690,Eliminated,10,10,8,2,2,66.0%,50,2.92,66.0%,-,-,-,-,-,-,-,-,-,-
1691,Eliminated,10,15,0,2,10,66.0%,50,3.20,66.0%,-,-,-,-,-,-,-,-,-,-
1692,Eliminated,10,15,0,3,4,66.0%,50,2.72,66.0%,-,-,-,-,-,-,-,-,-,-
1693,Eliminated,10,15,2,2,4,66.0%,50,3.06,66.0%,-,-,-,-,-,-,-,-,-,-
1694,Eliminated,10,15,4,1,0,66.0%,50,3.40,66.0%,-,-,-,-,-,-,-,-,-,-
1695,Eliminated,10,15,6,3,2,66.0%,50,3.16,66.0%,-,-,-,-,-,-,-,-,-,-
1696,Eliminated,10,20,0,2,2,66.0%,50,3.26,66.0%,-,-,-,-,-,-,-,-,-,-
1697,Eliminated,10,20,0,3,8,66.0%,50,3.30,66.0%,-,-,-,-,-,-,-,-,-,-
1698,Eliminated,10,20,2,1,2,66.0%,50,3.82,66.0%,-,-,-,-,-,-,-,-,-,-
1699,Eliminated,10,20,6,1,10,66.0%,50,4.58,66.0%,-,-,-,-,-,-,-,-,-,-
1700,Eliminated,10,20,8,3,2,66.0%,50,3.62,66.0%,-,-,-,-,-,-,-,-,-,-
1701,Eliminated,10,20,10,2,8,66.0%,50,4.36,66.0%,-,-,-,-,-,-,-,-,-,-
1702,Eliminated,15,0,0,1,2,66.0%,50,1.34,66.0%,-,-,-,-,-,-,-,-,-,-
1703,Eliminated,15,0,4,1,0,66.0%,50,1.26,66.0%,-,-,-,-,-,-,-,-,-,-
1704,Eliminated,15,0,8,3,0,66.0%,50,1.18,66.0%,-,-,-,-,-,-,-,-,-,-
1705,Eliminated,15,5,2,3,0,66.0%,50,1.90,66.0%,-,-,-,-,-,-,-,-,-,-
1706,Eliminated,15,5,4,2,0,66.0%,50,2.08,66.0%,-,-,-,-,-,-,-,-,-,-
1707,Eliminated,15,10,0,2,2,66.0%,50,2.72,66.0%,-,-,-,-,-,-,-,-,-,-
1708,Eliminated,15,10,0,2,8,66.0%,50,3.04,66.0%,-,-,-,-,-,-,-,-,-,-
1709,Eliminated,15,10,2,1,0,66.0%,50,2.92,66.0%,-,-,-,-,-,-,-,-,-,-
1710,Eliminated,15,10,2,1,8,66.0%,50,3.48,66.0%,-,-,-,-,-,-,-,-,-,-
1711,Eliminated,15,10,4,2,0,66.0%,50,2.92,66.0%,-,-,-,-,-,-,-,-,-,-
1712,Eliminated,15,10,6,1,2,66.0%,50,3.72,66.0%,-,-,-,-,-,-,-,-,-,-
1713,Eliminated,15,10,6,3,0,66.0%,50,2.68,66.0%,-,-,-,-,-,-,-,-,-,-
1714,Eliminated,15,10,6,3,2,66.0%,50,2.76,66.0%,-,-,-,-,-,-,-,-,-,-
1715,Eliminated,15,10,8,1,0,66.0%,50,2.76,66.0%,-,-,-,-,-,-,-,-,-,-
1716,Eliminated,15,10,8,2,0,66.0%,50,2.50,66.0%,-,-,-,-,-,-,-,-,-,-
1717,Eliminated,15,10,8,3,0,66.0%,50,2.74,66.0%,-,-,-,-,-,-,-,-,-,-
1718,Eliminated,15,10,10,1,2,66.0%,50,4.50,66.0%,-,-,-,-,-,-,-,-,-,-
1719,Eliminated,15,15,0,1,4,66.0%,50,3.24,66.0%,-,-,-,-,-,-,-,-,-,-
1720,Eliminated,15,15,0,2,4,66.0%,50,3.50,66.0%,-,-,-,-,-,-,-,-,-,-
1721,Eliminated,15,15,0,2,10,66.0%,50,3.14,66.0%,-,-,-,-,-,-,-,-,-,-
1722,Eliminated,15,15,0,3,4,66.0%,50,2.96,66.0%,-,-,-,-,-,-,-,-,-,-
1723,Eliminated,15,15,4,1,2,66.0%,50,3.98,66.0%,-,-,-,-,-,-,-,-,-,-
1724,Eliminated,15,15,6,1,4,66.0%,50,4.10,66.0%,-,-,-,-,-,-,-,-,-,-
1725,Eliminated,15,15,10,2,2,66.0%,50,3.14,66.0%,-,-,-,-,-,-,-,-,-,-
1726,Eliminated,15,20,2,2,2,66.0%,50,3.80,66.0%,-,-,-,-,-,-,-,-,-,-
1727,Eliminated,15,20,2,3,2,66.0%,50,3.70,66.0%,-,-,-,-,-,-,-,-,-,-
1728,Eliminated,20,0,0,2,2,66.0%,50,1.14,66.0%,-,-,-,-,-,-,-,-,-,-
1729,Eliminated,20,0,2,2,0,66.0%,50,1.10,66.0%,-,-,-,-,-,-,-,-,-,-
1730,Eliminated,20,0,4,3,0,66.0%,50,1.14,66.0%,-,-,-,-,-,-,-,-,-,-
1731,Eliminated,20,0,8,1,0,66.0%,50,1.32,66.0%,-,-,-,-,-,-,-,-,-,-
1732,Eliminated,20,0,10,1,10,66.0%,50,2.64,66.0%,-,-,-,-,-,-,-,-,-,-
1733,Eliminated,20,0,10,2,0,66.0%,50,1.02,66.0%,-,-,-,-,-,-,-,-,-,-
1734,Eliminated,20,5,0,1,8,66.0%,50,3.02,66.0%,-,-,-,-,-,-,-,-,-,-
1735,Eliminated,20,5,0,2,6,66.0%,50,2.30,66.0%,-,-,-,-,-,-,-,-,-,-
1736,Eliminated,20,5,6,2,2,66.0%,50,2.32,66.0%,-,-,-,-,-,-,-,-,-,-
1737,Eliminated,20,10,0,1,0,66.0%,50,2.82,66.0%,-,-,-,-,-,-,-,-,-,-
1738,Eliminated,20,10,0,1,8,66.0%,50,2.92,66.0%,-,-,-,-,-,-,-,-,-,-
1739,Eliminated,20,10,0,2,10,66.0%,50,2.90,66.0%,-,-,-,-,-,-,-,-,-,-
1740,Eliminated,20,10,2,2,0,66.0%,50,2.72,66.0%,-,-,-,-,-,-,-,-,-,-
1741,Eliminated,20,10,2,2,2,66.0%,50,3.30,66.0%,-,-,-,-,-,-,-,-,-,-
1742,Eliminated,20,10,4,1,0,66.0%,50,2.80,66.0%,-,-,-,-,-,-,-,-,-,-
1743,Eliminated,20,10,8,3,2,66.0%,50,2.88,66.0%,-,-,-,-,-,-,-,-,-,-
1744,Eliminated,20,15,0,3,6,66.0%,50,3.20,66.0%,-,-,-,-,-,-,-,-,-,-
1745,Eliminated,20,15,0,3,10,66.0%,50,3.08,66.0%,-,-,-,-,-,-,-,-,-,-
1746,Eliminated,20,15,2,3,0,66.0%,50,3.48,66.0%,-,-,-,-,-,-,-,-,-,-
1747,Eliminated,20,15,4,2,4,66.0%,50,3.76,66.0%,-,-,-,-,-,-,-,-,-,-
1748,Eliminated,20,15,6,2,2,66.0%,50,3.42,66.0%,-,-,-,-,-,-,-,-,-,-
1749,Eliminated,20,20,2,2,4,66.0%,50,3.34,66.0%,-,-,-,-,-,-,-,-,-,-
1750,Eliminated,20,20,2,3,6,66.0%,50,3.32,66.0%,-,-,-,-,-,-,-,-,-,-
1751,Eliminated,20,20,2,3,10,66.0%,50,3.56,66.0%,-,-,-,-,-,-,-,-,-,-
1752,Eliminated,20,20,4,1,4,66.0%,50,5.12,66.0%,-,-,-,-,-,-,-,-,-,-
1753,Eliminated,20,20,4,2,2,66.0%,50,3.10,66.0%,-,-,-,-,-,-,-,-,-,-
1754,Eliminated,20,20,6,2,4,66.0%,50,3.62,66.0%,-,-,-,-,-,-,-,-,-,-
1755,Eliminated,20,20,6,3,2,66.0%,50,3.10,66.0%,-,-,-,-,-,-,-,-,-,-
1756,Eliminated,20,20,8,3,0,66.0%,50,3.20,66.0%,-,-,-,-,-,-,-,-,-,-
1757,Eliminated,20,20,10,3,2,66.0%,50,3.30,66.0%,-,-,-,-,-,-,-,-,-,-
1758,Eliminated,0,0,0,1,8,64.0%,50,1.40,64.0%,-,-,-,-,-,-,-,-,-,-
1759,Eliminated,0,0,4,2,0,64.0%,50,0.96,64.0%,-,-,-,-,-,-,-,-,-,-
1760,Eliminated,0,0,8,1,0,64.0%,50,1.42,64.0%,-,-,-,-,-,-,-,-,-,-
1761,Eliminated,0,0,8,1,6,64.0%,50,1.50,64.0%,-,-,-,-,-,-,-,-,-,-
1762,Eliminated,0,5,0,1,4,64.0%,50,2.16,64.0%,-,-,-,-,-,-,-,-,-,-
1763,Eliminated,0,5,0,3,10,64.0%,50,2.24,64.0%,-,-,-,-,-,-,-,-,-,-
1764,Eliminated,0,5,6,2,0,64.0%,50,1.52,64.0%,-,-,-,-,-,-,-,-,-,-
1765,Eliminated,0,5,8,1,4,64.0%,50,2.22,64.0%,-,-,-,-,-,-,-,-,-,-
1766,Eliminated,0,10,0,3,8,64.0%,50,2.80,64.0%,-,-,-,-,-,-,-,-,-,-
1767,Eliminated,0,10,2,2,4,64.0%,50,2.52,64.0%,-,-,-,-,-,-,-,-,-,-
1768,Eliminated,0,10,2,2,8,64.0%,50,2.76,64.0%,-,-,-,-,-,-,-,-,-,-
1769,Eliminated,0,10,2,2,10,64.0%,50,2.88,64.0%,-,-,-,-,-,-,-,-,-,-
1770,Eliminated,0,10,2,3,0,64.0%,50,2.24,64.0%,-,-,-,-,-,-,-,-,-,-
1771,Eliminated,0,10,4,2,6,64.0%,50,2.98,64.0%,-,-,-,-,-,-,-,-,-,-
1772,Eliminated,0,10,6,2,8,64.0%,50,3.10,64.0%,-,-,-,-,-,-,-,-,-,-
1773,Eliminated,0,10,10,3,2,64.0%,50,2.52,64.0%,-,-,-,-,-,-,-,-,-,-
1774,Eliminated,0,15,2,2,2,64.0%,50,2.92,64.0%,-,-,-,-,-,-,-,-,-,-
1775,Eliminated,0,15,8,2,0,64.0%,50,3.36,64.0%,-,-,-,-,-,-,-,-,-,-
1776,Eliminated,0,15,8,3,0,64.0%,50,2.62,64.0%,-,-,-,-,-,-,-,-,-,-
1777,Eliminated,0,20,2,3,2,64.0%,50,2.76,64.0%,-,-,-,-,-,-,-,-,-,-
1778,Eliminated,0,20,4,2,8,64.0%,50,3.14,64.0%,-,-,-,-,-,-,-,-,-,-
1779,Eliminated,0,20,4,3,0,64.0%,50,2.78,64.0%,-,-,-,-,-,-,-,-,-,-
1780,Eliminated,0,20,4,3,2,64.0%,50,2.90,64.0%,-,-,-,-,-,-,-,-,-,-
1781,Eliminated,0,20,4,3,6,64.0%,50,3.08,64.0%,-,-,-,-,-,-,-,-,-,-
1782,Eliminated,0,20,6,2,4,64.0%,50,4.24,64.0%,-,-,-,-,-,-,-,-,-,-
1783,Eliminated,0,20,8,2,4,64.0%,50,3.98,64.0%,-,-,-,-,-,-,-,-,-,-
1784,Eliminated,5,0,0,1,0,64.0%,50,1.10,64.0%,-,-,-,-,-,-,-,-,-,-
1785,Eliminated,5,0,0,1,2,64.0%,50,1.08,64.0%,-,-,-,-,-,-,-,-,-,-
1786,Eliminated,5,0,4,1,2,64.0%,50,0.92,64.0%,-,-,-,-,-,-,-,-,-,-
1787,Eliminated,5,0,10,2,0,64.0%,50,1.14,64.0%,-,-,-,-,-,-,-,-,-,-
1788,Eliminated,5,5,2,1,2,64.0%,50,2.14,64.0%,-,-,-,-,-,-,-,-,-,-
1789,Eliminated,5,5,2,2,0,64.0%,50,1.94,64.0%,-,-,-,-,-,-,-,-,-,-
1790,Eliminated,5,5,4,1,6,64.0%,50,2.68,64.0%,-,-,-,-,-,-,-,-,-,-
1791,Eliminated,5,5,6,2,0,64.0%,50,2.26,64.0%,-,-,-,-,-,-,-,-,-,-
1792,Eliminated,5,5,8,2,0,64.0%,50,1.88,64.0%,-,-,-,-,-,-,-,-,-,-
1793,Eliminated,5,5,10,2,0,64.0%,50,1.90,64.0%,-,-,-,-,-,-,-,-,-,-
1794,Eliminated,5,10,0,1,6,64.0%,50,3.26,64.0%,-,-,-,-,-,-,-,-,-,-
1795,Eliminated,5,10,0,1,8,64.0%,50,2.70,64.0%,-,-,-,-,-,-,-,-,-,-
1796,Eliminated,5,10,0,3,10,64.0%,50,3.56,64.0%,-,-,-,-,-,-,-,-,-,-
